                                                       
{'loss': 7.2456, 'grad_norm': 9.721405029296875, 'learning_rate': 3.417032410925836e-06, 'epoch': 0.0}
{'loss': 7.0277, 'grad_norm': 7.812948703765869, 'learning_rate': 4.355352664071327e-06, 'epoch': 0.0}
{'loss': 6.9681, 'grad_norm': 6.627378463745117, 'learning_rate': 4.904234825828624e-06, 'epoch': 0.01}
{'loss': 6.8183, 'grad_norm': 6.564107418060303, 'learning_rate': 5.293672917216821e-06, 'epoch': 0.01}
{'loss': 6.7981, 'grad_norm': 6.924212455749512, 'learning_rate': 5.595744568706178e-06, 'epoch': 0.01}
{'loss': 6.7743, 'grad_norm': 6.799182891845703, 'learning_rate': 5.842555078974117e-06, 'epoch': 0.01}
{'loss': 6.6658, 'grad_norm': 7.042677402496338, 'learning_rate': 6.051230392060172e-06, 'epoch': 0.02}
{'loss': 6.6589, 'grad_norm': 7.5936198234558105, 'learning_rate': 6.2319931703623135e-06, 'epoch': 0.02}
{'loss': 6.6592, 'grad_norm': 7.4389753341674805, 'learning_rate': 6.391437240731413e-06, 'epoch': 0.02}
{'loss': 6.6246, 'grad_norm': 6.447404384613037, 'learning_rate': 6.534064821851671e-06, 'epoch': 0.02}
{'loss': 6.6375, 'grad_norm': 6.9138970375061035, 'learning_rate': 6.663087163065107e-06, 'epoch': 0.03}
{'loss': 6.6241, 'grad_norm': 7.2046380043029785, 'learning_rate': 6.78087533211961e-06, 'epoch': 0.03}
{'loss': 6.5984, 'grad_norm': 7.136576175689697, 'learning_rate': 6.889229944001621e-06, 'epoch': 0.03}
{'loss': 6.5494, 'grad_norm': 7.71824836730957, 'learning_rate': 6.989550645205665e-06, 'epoch': 0.03}
{'loss': 6.5513, 'grad_norm': 7.90153169631958, 'learning_rate': 7.082946983608966e-06, 'epoch': 0.03}
{'loss': 6.5423, 'grad_norm': 7.155702114105225, 'learning_rate': 7.170313423507806e-06, 'epoch': 0.04}
{'loss': 6.5193, 'grad_norm': 8.116120338439941, 'learning_rate': 7.25238157885065e-06, 'epoch': 0.04}
{'loss': 6.5007, 'grad_norm': 7.044491767883301, 'learning_rate': 7.329757493876906e-06, 'epoch': 0.04}
{'loss': 6.4744, 'grad_norm': 7.3290300369262695, 'learning_rate': 7.402948830683925e-06, 'epoch': 0.04}
{'loss': 6.473, 'grad_norm': 7.135772228240967, 'learning_rate': 7.472385074997162e-06, 'epoch': 0.05}
                                                 
{'eval_loss': 6.489728927612305, 'eval_runtime': 48.5332, 'eval_samples_per_second': 20.604, 'eval_steps_per_second': 5.151, 'epoch': 0.05}
{'loss': 6.4555, 'grad_norm': 7.261057376861572, 'learning_rate': 7.53843280696296e-06, 'epoch': 0.05}
{'loss': 6.4435, 'grad_norm': 7.1481828689575195, 'learning_rate': 7.601407416210599e-06, 'epoch': 0.05}
{'loss': 6.4557, 'grad_norm': 6.711409091949463, 'learning_rate': 7.661582210652573e-06, 'epoch': 0.05}
{'loss': 6.4622, 'grad_norm': 7.4963836669921875, 'learning_rate': 7.719195585265103e-06, 'epoch': 0.06}
{'loss': 6.4335, 'grad_norm': 7.116250038146973, 'learning_rate': 7.77445672648652e-06, 'epoch': 0.06}
{'loss': 6.4123, 'grad_norm': 6.994300365447998, 'learning_rate': 7.827550197147114e-06, 'epoch': 0.06}
{'loss': 6.4259, 'grad_norm': 7.223399639129639, 'learning_rate': 7.878639655634202e-06, 'epoch': 0.06}
{'loss': 6.3975, 'grad_norm': 6.844579696655273, 'learning_rate': 7.927870898351157e-06, 'epoch': 0.06}
{'loss': 6.4001, 'grad_norm': 7.645937919616699, 'learning_rate': 7.975374368049931e-06, 'epoch': 0.07}
{'loss': 6.3639, 'grad_norm': 8.055157661437988, 'learning_rate': 8.021267236754459e-06, 'epoch': 0.07}
{'loss': 6.3848, 'grad_norm': 7.7371320724487305, 'learning_rate': 8.065655147020515e-06, 'epoch': 0.07}
{'loss': 6.3249, 'grad_norm': 7.213691234588623, 'learning_rate': 8.1086336766533e-06, 'epoch': 0.07}
{'loss': 6.4044, 'grad_norm': 7.588831901550293, 'learning_rate': 8.150289577967896e-06, 'epoch': 0.08}
{'loss': 6.2905, 'grad_norm': 8.186875343322754, 'learning_rate': 8.190701831996143e-06, 'epoch': 0.08}
{'loss': 6.3078, 'grad_norm': 6.658554553985596, 'learning_rate': 8.229942549840513e-06, 'epoch': 0.08}
{'loss': 6.33, 'grad_norm': 7.007293224334717, 'learning_rate': 8.2680777470224e-06, 'epoch': 0.08}
